facId,year,economicNoncooperation,protestDemonstration,nonviolentIntervention,socialNoncooperation,institutionalAction,politicalNoncooperation
307003,2014,0,0,0,0,0,0
307003,2015,0,0,0,0,0,0
307003,2016,0,0,0,0,0,0
307003,2017,0,0,0,0,0,0
307003,2018,0,0,0,0,0,0
307003,2019,0,0,0,0,0,0
307003,2020,0,0,0,0,0,0
307004,1993,0,0,0,0,1,0
307004,1994,0,0,0,0,0,0
307004,1995,0,0,0,0,1,0
307004,1996,0,0,0,0,0,0
307004,1997,0,0,0,0,0,1
307004,1998,0,0,0,0,0,0
307004,1999,0,0,0,0,0,0
307004,2000,0,0,0,0,0,0
307004,2001,0,0,0,0,1,1
307004,2002,0,0,0,0,0,0
307004,2003,0,0,0,0,1,0
307004,2004,0,0,0,0,0,0
307004,2005,0,0,0,0,0,0
307004,2006,0,0,0,0,1,0
307004,2007,0,0,0,0,0,0
307004,2008,0,0,0,0,1,0
307004,2009,0,0,0,0,0,0
307004,2010,0,0,0,0,1,0
307004,2011,0,0,0,0,0,0
307004,2012,0,0,0,0,0,0
307004,2013,0,0,0,0,1,0
307004,2014,0,0,0,0,0,0
307004,2015,0,0,0,0,0,0
307004,2016,0,0,0,0,0,0
307004,2017,0,0,0,0,0,0
307004,2018,0,0,0,0,0,0
307004,2019,0,0,0,0,0,0
307004,2020,0,0,0,0,0,0
307005,1991,0,1,0,0,0,0
307005,1992,0,0,0,0,0,0
307005,1993,0,1,0,0,1,0
307005,1994,0,0,0,0,1,0
307007,1991,0,0,0,0,0,0
307007,1992,0,0,0,0,1,0
307007,1993,0,0,0,0,1,0
307007,1994,0,0,0,0,0,0
307007,1995,0,0,1,0,0,0
307008,1991,0,1,0,0,0,0
308001,1983,0,0,0,0,0,0
308002,1983,0,0,0,0,0,0
308003,1993,0,0,0,0,0,0
308003,1994,0,0,0,0,0,0
308003,1995,0,0,0,0,0,0
308003,1996,0,0,0,0,0,0
308003,1997,0,0,0,0,0,0
308003,1998,0,0,0,0,0,0
308003,1999,0,0,0,0,0,0
308003,2000,0,0,0,0,0,0
308003,2001,0,0,0,0,0,0
308003,2002,0,0,0,0,0,0
308003,2003,0,0,0,0,0,0
308003,2004,0,0,0,0,0,0
308003,2005,0,0,0,0,0,0
308004,1983,0,0,0,0,0,0
308005,1968,0,0,0,0,1,0
308005,1969,0,0,0,0,0,0
308005,1970,0,0,0,0,0,0
308005,1971,0,0,0,0,0,0
308005,1972,0,0,0,0,0,0
308005,1973,0,0,0,0,0,0
308005,1974,0,0,0,0,0,0
308005,1975,0,0,0,0,0,0
308005,1976,0,0,0,0,0,0
308005,1977,0,0,0,0,0,0
308005,1978,0,0,0,0,0,0
308005,1979,0,0,0,0,0,0
308005,1980,0,0,0,0,0,0
308005,1981,0,0,0,0,0,0
308005,1982,0,0,0,0,0,0
308005,1983,0,0,0,0,0,0
308005,1984,0,0,0,0,0,0
308005,1985,0,0,0,0,0,0
308005,1986,0,0,0,0,0,0
308005,1987,0,0,0,0,0,0
308005,1988,0,0,0,0,0,0
308005,1989,0,0,0,0,0,0
308005,1990,0,0,0,0,0,0
308005,1991,0,0,0,0,0,0
308005,1992,0,0,0,0,0,0
308005,1993,0,1,0,0,0,0
308005,1994,0,0,0,0,0,0
308005,1995,0,0,0,0,0,1
309001,2005,0,0,0,0,1,0
309002,2005,0,0,0,0,1,0
309003,1991,0,0,0,0,1,0
309003,1992,0,0,0,0,0,1
309003,1993,0,0,0,0,0,0
309003,1994,0,0,0,0,0,0
309003,1995,0,0,0,0,0,0
309003,1996,0,0,0,0,0,0
309003,1997,0,0,0,0,0,0
309003,1998,0,0,0,0,0,0
309003,1999,0,0,0,0,1,0
309003,2000,0,0,0,0,0,0
309003,2001,0,0,0,0,0,0
309003,2002,0,0,0,0,0,0
309004,1991,0,0,0,0,0,0
309004,1992,0,0,0,0,0,0
309004,1993,0,0,0,0,0,0
309004,1994,0,0,0,0,0,0
309004,1995,0,0,0,0,0,0
309004,1996,0,0,0,0,0,0
309004,1997,0,0,0,0,0,0
309004,1998,0,0,0,0,0,0
309004,1999,0,0,0,0,0,0
309004,2000,0,0,0,0,0,0
309004,2001,0,0,0,0,0,0
309004,2002,0,0,0,0,0,0
309004,2003,0,0,0,0,0,0
309004,2004,0,0,0,0,0,0
309004,2005,0,0,0,0,0,0
309005,2004,0,0,0,0,1,0
309005,2005,0,0,0,0,1,0
309005,2006,0,0,0,0,0,0
309005,2007,0,0,0,0,0,0
309005,2008,0,0,0,0,1,0
309005,2009,0,0,0,0,0,0
309005,2010,0,0,0,0,0,0
309005,2011,0,0,0,0,0,0
309005,2012,0,0,0,0,0,0
309005,2013,0,0,0,0,0,0
309005,2014,0,0,0,0,0,0
309005,2015,0,0,0,0,0,0
309005,2016,0,0,0,0,0,0
309005,2017,0,0,0,0,0,0
309005,2018,0,0,0,0,0,0
309005,2019,0,0,0,0,0,0
309005,2020,0,0,0,0,0,0
309006,1998,0,0,0,0,0,0
309006,1999,0,0,0,0,0,0
309006,2000,0,0,0,0,0,0
309006,2001,0,0,0,0,0,0
309006,2002,0,0,0,0,0,0
309006,2003,0,0,0,0,0,0
309006,2004,0,0,0,0,0,0
309007,1973,0,0,0,0,0,0
309007,1974,0,0,0,0,0,0
309007,1975,0,0,0,0,0,0
309007,1976,0,0,0,0,0,0
309007,1977,0,0,0,0,0,0
309007,1978,0,0,0,0,0,0
309007,1979,0,0,0,0,0,0
309007,1980,0,0,0,0,0,0
309007,1981,0,0,0,0,0,0
309007,1982,0,0,0,0,0,0
309007,1983,0,0,0,0,0,0
309007,1984,0,0,0,0,0,0
309007,1985,0,0,0,0,0,0
309007,1986,0,0,0,0,0,0
309007,1987,0,0,0,0,0,0
309007,1988,0,0,0,0,0,0
309007,1989,0,1,0,0,0,0
309007,1990,0,0,0,0,0,0
309007,1991,0,0,0,0,1,0
309007,1992,0,0,0,0,0,1
309007,1993,0,0,0,0,0,0
309007,1994,0,0,0,0,0,1
309007,1995,0,0,0,0,0,1
309007,1996,0,0,0,0,0,0
309007,1997,0,0,0,0,0,0
309007,1998,0,0,0,0,0,0
309007,1999,0,0,0,0,0,0
309007,2000,0,0,0,0,0,0
309007,2001,0,0,0,0,0,0
309007,2002,0,1,0,0,0,0
309007,2003,0,0,0,0,0,0
309007,2004,0,0,0,0,0,0
309007,2005,0,0,0,0,1,0
309007,2006,0,0,0,0,0,0
309007,2007,0,0,0,0,0,0
309007,2008,0,0,0,0,0,0
309007,2009,0,0,0,0,0,0
309007,2010,0,0,0,0,0,0
309007,2011,0,0,0,0,0,0
309007,2012,0,0,0,0,0,0
309007,2013,0,0,0,0,0,0
309007,2014,0,0,0,0,0,0
309007,2015,0,0,0,0,0,0
309007,2016,0,1,0,0,0,0
309007,2017,0,0,0,0,0,0
309007,2018,0,0,0,0,0,0
309007,2019,0,1,0,0,1,0
309007,2020,0,0,0,0,1,0
309008,1999,0,0,0,0,0,0
309008,2000,0,0,0,0,0,0
309008,2001,0,0,0,0,1,0
309008,2002,0,0,0,0,0,0
309008,2003,0,0,0,0,0,0
309008,2004,0,0,0,0,0,0
309008,2005,0,0,0,0,0,0
309009,1995,0,0,0,0,0,0
309009,1996,0,0,0,0,1,0
309009,1997,0,0,0,0,0,0
309009,1998,0,0,0,0,0,0
309009,1999,0,1,0,0,0,0
309009,2000,0,0,0,0,1,0
309009,2001,0,1,0,0,1,1
309009,2002,0,0,0,0,0,0
309009,2003,0,0,0,0,1,0
309009,2004,0,1,0,0,0,0
309009,2005,0,0,0,0,1,0
309009,2006,0,0,0,0,0,0
309009,2007,0,0,0,0,0,0
309009,2008,0,0,0,0,0,0
309009,2009,0,0,0,0,0,0
309009,2010,0,0,0,0,1,0
309009,2011,0,0,0,0,0,0
309009,2012,0,0,0,0,0,0
309009,2013,0,0,0,0,1,0
309009,2014,0,0,0,0,0,0
309009,2015,0,0,0,0,1,0
309009,2016,0,0,0,0,0,0
309010,1989,0,0,0,0,0,0
309010,1990,0,0,0,0,0,0
309010,1991,0,1,0,0,1,0
309010,1992,0,1,0,0,0,0
309010,1993,0,0,0,0,0,0
309010,1994,0,0,0,0,1,0
309010,1995,0,0,0,0,1,0
309010,1996,0,0,0,0,0,0
309010,1997,0,0,0,0,0,0
309010,1998,0,0,0,0,0,0
309010,1999,0,0,0,0,0,0
309010,2000,0,0,0,0,1,0
309010,2001,0,0,0,0,1,0
309010,2002,0,0,0,0,0,0
309010,2003,0,0,0,0,0,0
309010,2004,0,0,0,0,0,0
309010,2005,0,0,0,0,1,0
309011,1991,0,0,0,0,0,0
309011,1992,0,0,0,0,0,0
309011,1993,0,0,0,0,0,0
309011,1994,0,0,0,0,0,0
309011,1995,0,0,0,0,0,0
309011,1996,0,0,0,0,0,0
309011,1997,0,0,0,0,0,0
309011,1998,0,0,0,0,0,0
309011,1999,0,0,0,0,0,0
309011,2000,0,0,0,0,0,0
309012,2000,0,0,0,0,0,0
309012,2001,0,0,0,0,0,0
309012,2002,0,0,0,0,0,0
309012,2003,0,0,0,0,0,0
309013,1997,0,0,0,0,0,0
309013,1998,0,0,0,0,0,0
309014,1999,0,0,0,0,0,0
309015,1992,0,0,0,0,0,0
309015,1993,0,0,0,0,0,0
309015,1994,0,0,0,0,0,0
309015,1995,0,0,0,0,0,0
309016,1991,0,0,0,0,0,0
309016,1992,0,0,0,0,0,0
309016,1993,0,0,0,0,0,0
309016,1994,0,0,0,0,0,0
309016,1995,0,0,0,0,0,0
309016,1996,0,0,0,0,0,0
309016,1997,0,0,0,0,0,0
309016,1998,0,0,0,0,0,0
309016,1999,0,0,0,0,0,0
309016,2000,0,0,0,0,0,0
309017,2000,0,0,0,0,0,0
309017,2001,0,0,0,0,0,0
309017,2002,0,0,0,0,0,0
309017,2003,0,0,0,0,0,0
309018,2015,0,0,0,0,0,0
309018,2016,0,0,0,0,1,0
309018,2017,0,0,0,0,0,0
309018,2018,0,0,0,0,1,0
309018,2019,0,0,0,0,0,0
309018,2020,0,0,0,0,0,0
310002,1991,0,0,0,0,0,0
310002,1992,0,0,0,0,0,0
310002,1993,0,0,0,0,0,0
310002,1994,0,0,0,0,0,0
310002,1995,0,0,0,0,0,0
310002,1996,0,0,0,0,0,0
310002,1997,0,0,0,0,0,0
310002,1998,0,0,0,0,0,0
310002,1999,0,1,0,0,1,0
310002,2000,0,1,1,0,0,0
310002,2001,0,0,0,0,0,0
310002,2002,0,0,0,0,1,0
310002,2003,0,0,0,0,1,1
310002,2004,0,0,0,0,1,0
310002,2005,0,0,0,0,0,0
310002,2006,0,1,0,0,1,0
310002,2007,0,1,0,0,0,0
310002,2008,0,0,0,0,0,0
310002,2009,0,0,0,0,0,0
310002,2010,0,0,0,0,0,0
310002,2011,0,0,0,0,0,0
310002,2012,0,0,0,0,1,0
310002,2013,0,0,0,0,1,0
310002,2014,0,0,0,0,1,0
310003,2004,0,0,0,0,1,0
310003,2005,0,1,0,0,1,0
310003,2006,0,0,0,0,0,0
310003,2007,0,0,0,0,0,0
310003,2008,0,0,0,0,1,0
310003,2009,0,0,0,0,0,0
310003,2010,0,0,0,0,0,0
310003,2011,0,0,0,0,0,0
310003,2012,0,0,0,0,0,0
310003,2013,0,0,0,0,0,0
310004,1992,0,0,0,0,0,0
310004,1993,0,0,0,0,0,0
310004,1994,0,0,0,0,0,0
310004,1995,0,0,0,0,1,0
310004,1996,0,0,0,0,1,0
310004,1997,0,0,0,0,1,0
310004,1998,0,0,0,0,1,0
310004,1999,0,0,0,0,1,0
310004,2000,0,0,0,0,1,0
310004,2001,0,0,0,0,0,0
310004,2002,0,0,0,0,0,0
310004,2003,0,0,0,0,0,0
310004,2004,0,0,0,0,0,0
311001,1993,0,0,0,0,0,0
311001,1994,0,0,0,0,0,0
311001,1995,0,0,0,0,0,0
311001,1996,0,0,0,0,0,0
311001,1997,0,0,0,0,0,0
311001,1998,0,0,0,0,0,0
311001,1999,0,0,0,0,0,0
311001,2000,0,0,0,0,0,0
311001,2001,0,0,0,0,0,0
311001,2002,0,0,0,0,0,0
311001,2003,0,0,0,0,0,0
311001,2004,0,0,0,0,0,0
311001,2005,0,0,0,0,0,0
311001,2006,0,0,0,0,0,0
311001,2007,0,0,0,0,0,0
311001,2008,0,0,0,0,0,0
311001,2009,0,0,0,0,0,0
311001,2010,0,0,0,0,0,0
311001,2011,0,0,0,0,0,0
311001,2012,0,0,0,0,0,0
311001,2013,0,0,0,0,0,0
311001,2014,0,0,0,0,0,0
311001,2015,0,0,0,0,0,0
311001,2016,0,0,0,0,0,0
312001,1962,0,0,0,0,1,0
312001,1963,0,0,0,0,1,0
312001,1964,0,0,0,0,0,0
312001,1965,0,0,0,0,0,0
312001,1966,0,0,0,0,0,0
312001,1967,0,0,0,0,0,0
312001,1968,0,0,0,0,0,0
312001,1969,0,0,0,0,0,0
312001,1970,0,0,0,0,0,0
312001,1971,0,0,0,0,0,0
312001,1972,0,0,0,0,0,0
312001,1973,0,0,0,0,0,0
312001,1974,0,0,0,0,0,0
312001,1975,0,0,0,0,0,0
312001,1976,0,0,0,0,0,0
312001,1977,0,0,0,0,0,0
312001,1978,0,0,0,0,0,0
312001,1979,0,0,0,0,0,0
312001,1980,0,0,0,0,0,0
312001,1981,0,0,0,0,0,0
312001,1982,0,0,0,0,0,0
312001,1983,0,0,0,0,0,0
312001,1984,0,0,0,0,0,0
312001,1985,0,0,0,0,0,0
312001,1986,0,0,0,0,0,0
312002,1960,0,0,0,0,0,0
312002,1961,0,0,0,0,0,0
312002,1962,0,0,0,0,1,0
312002,1963,0,0,0,0,1,0
312002,1964,0,0,0,0,0,0
312002,1965,0,0,0,0,0,0
312002,1966,0,0,0,0,0,0
312002,1967,0,0,0,0,0,0
312002,1968,0,0,0,0,0,0
312002,1969,0,0,0,0,0,0
312002,1970,0,0,0,0,0,0
312002,1971,0,0,0,0,0,0
312002,1972,0,0,0,0,1,0
312002,1973,0,0,0,0,0,0
313002,1990,0,0,0,0,0,0
313002,1991,0,0,0,0,0,0
313002,1992,0,0,0,0,0,0
313002,1993,0,0,0,0,0,0
313002,1994,0,0,0,0,0,0
313002,1995,0,0,0,0,0,0
313002,1996,0,0,0,0,0,0
313002,1997,0,0,0,0,0,0
313002,1998,0,0,0,0,0,0
313002,1999,0,0,0,0,0,1
313002,2000,0,0,0,0,0,0
313002,2001,0,0,0,0,0,0
313002,2002,0,0,0,0,0,0
313002,2003,0,0,0,0,0,0
313002,2004,0,0,0,0,0,1
313002,2005,0,0,0,0,0,0
313002,2006,0,0,0,0,0,0
313002,2007,0,0,0,0,0,0
313002,2008,0,0,0,0,0,0
313002,2009,0,0,0,0,0,0
313002,2010,0,0,0,0,0,0
313002,2011,0,0,0,0,0,0
313002,2012,0,0,0,0,0,0
313002,2013,0,0,0,0,0,0
313002,2014,0,0,0,0,0,0
313002,2015,0,0,0,0,0,0
313002,2016,0,0,0,0,0,0
313002,2017,0,0,0,1,0,0
313002,2018,0,0,0,0,0,0
313002,2019,0,0,0,0,0,0
313002,2020,0,0,0,0,0,0
313003,1997,0,0,0,0,0,0
313003,1998,0,0,0,0,0,0
313003,1999,0,0,0,0,0,0
313003,2000,0,0,0,0,1,0
313003,2001,0,0,0,0,0,0
313004,1989,0,0,0,0,0,0
313004,1990,0,0,0,0,0,0
313004,1991,0,0,0,0,0,0
313004,1992,0,0,0,0,0,0
313004,1993,0,0,0,0,0,0
313004,1994,0,0,0,0,0,0
313004,1995,0,0,0,0,0,0
313004,1996,0,0,0,0,0,0
313004,1997,0,0,0,0,0,0
313004,1998,0,0,0,0,0,1
313004,1999,0,0,0,0,0,0
313004,2000,0,0,0,0,0,0
313005,2001,0,0,0,0,0,0
313005,2002,0,0,0,0,0,0
313005,2003,0,0,0,0,0,0
313005,2004,0,0,0,0,0,0
313005,2005,0,0,0,0,0,0
313006,2001,0,0,0,0,0,0
313006,2002,0,0,0,0,0,0
313006,2003,0,0,0,0,0,0
313006,2004,0,0,0,0,0,0
313006,2005,0,0,0,0,0,0
313006,2006,0,0,0,0,0,0
313006,2007,0,0,0,0,0,0
313006,2008,0,0,0,0,0,0
313006,2009,0,0,0,0,0,0
313006,2010,0,0,0,0,0,0
313006,2011,0,0,0,0,0,0
313006,2012,0,0,0,0,0,0
313006,2013,0,0,0,0,0,0
313006,2014,0,0,0,0,0,0
313006,2015,0,0,0,0,0,0
313006,2016,0,0,0,0,0,0
313006,2017,0,0,0,0,0,0
313006,2018,0,0,0,0,0,0
313006,2019,1,0,0,0,0,0
313006,2020,0,0,0,0,0,0
313007,1999,0,0,0,0,0,0
313008,1979,0,0,0,0,0,0
313008,1980,0,0,0,0,0,0
313009,1993,0,0,0,0,0,0
313009,1994,0,0,0,0,0,0
313009,1995,0,0,0,0,0,0
313009,1996,0,0,0,0,0,0
313010,1992,0,0,0,0,0,0
313011,1978,0,0,0,0,0,0
313011,1979,0,0,0,0,0,0
313011,1980,0,0,0,0,0,0
313011,1981,0,0,0,0,0,0
313011,1982,0,0,0,0,0,0
313011,1983,0,0,0,0,0,0
313011,1984,1,0,0,0,0,0
313011,1985,0,0,0,0,0,0
313011,1986,0,0,0,0,0,0
313011,1987,0,0,0,0,0,0
313011,1988,0,0,0,0,0,0
313011,1989,0,0,0,0,0,0
313011,1990,0,0,0,0,0,0
313011,1991,0,0,0,0,0,0
313011,1992,0,0,0,0,0,0
313011,1993,0,0,0,0,0,0
313011,1994,0,0,0,0,0,0
313011,1995,0,0,0,0,0,0
313011,1996,0,0,0,0,0,0
313011,1997,0,0,0,0,0,0
313011,1998,0,0,0,0,1,0
313011,1999,0,0,0,0,0,0
313011,2000,0,0,0,0,0,0
313011,2001,0,0,0,0,0,0
313012,1997,0,0,0,0,0,0
313012,1998,0,0,0,0,0,0
313012,1999,1,0,0,0,0,0
313012,2000,1,0,0,0,0,0
313012,2001,0,0,0,0,0,0
313012,2002,0,0,0,0,0,0
313012,2003,0,0,0,0,0,0
313012,2004,1,0,0,0,0,0
313012,2005,0,0,0,0,0,0
313012,2006,1,0,0,0,0,0
313012,2007,1,0,0,0,0,0
313012,2008,1,0,0,0,0,0
313012,2009,1,0,0,0,0,0
313012,2010,1,0,0,0,0,0
313012,2011,1,0,0,0,0,0
313012,2012,1,0,0,0,0,0
313012,2013,1,0,0,0,0,0
313012,2014,1,0,0,0,0,0
313013,1994,0,0,0,0,0,0
313013,1995,0,0,0,0,0,0
313013,1996,0,0,0,0,0,0
313013,1997,0,0,0,0,0,0
313014,1982,0,0,0,0,0,0
313014,1983,0,0,0,0,0,0
313014,1984,0,0,0,0,0,0
313014,1985,0,0,0,0,0,0
313014,1986,0,0,0,0,0,0
313014,1987,0,0,0,0,0,0
313014,1988,0,0,0,0,0,0
313014,1989,0,0,0,0,0,0
313014,1990,0,0,0,0,0,0
313014,1991,0,0,0,0,0,0
313014,1992,0,0,0,0,0,0
313014,1993,0,0,0,0,0,0
313014,1994,0,0,0,0,0,0
313014,1995,0,0,0,0,0,0
313014,1996,0,0,0,0,0,0
313014,1997,0,0,0,0,0,0
313014,1998,0,0,0,0,0,0
313014,1999,0,0,0,0,0,0
313014,2000,0,0,0,0,0,0
313014,2001,0,0,0,0,0,0
313014,2002,0,0,0,0,0,0
313014,2003,0,0,0,0,0,0
313014,2004,0,0,0,0,0,0
313014,2005,0,0,0,0,0,0
313014,2006,0,0,0,0,0,0
313014,2007,0,0,0,0,0,0
313014,2008,0,0,0,0,0,0
313014,2009,0,0,0,0,0,0
313014,2010,0,0,0,0,0,0
313014,2011,0,0,0,0,0,0
313014,2012,0,0,0,0,0,0
313014,2013,0,0,0,0,0,0
313014,2014,0,0,0,0,0,0
313014,2015,0,0,0,0,0,0
313014,2016,0,0,0,0,0,0
313015,1996,0,0,0,0,0,0
313017,1997,0,0,0,0,0,0
313017,1998,0,0,0,0,0,0
313017,1999,0,0,0,0,0,0
313017,2000,0,0,0,0,0,0
313017,2001,0,0,0,0,0,0
313018,1968,0,0,0,0,0,0
313018,1969,0,0,0,0,0,0
313018,1970,0,0,0,0,0,0
313018,1971,0,0,0,0,0,0
313018,1972,0,0,0,0,0,0
313018,1973,0,0,0,0,0,0
313018,1974,0,0,0,0,0,0
313018,1975,0,0,0,0,0,0
313018,1976,0,0,0,0,0,0
313018,1977,0,0,0,0,0,0
313018,1978,0,0,0,0,0,0
313018,1979,0,0,0,0,0,0
313018,1980,0,0,0,0,0,0
313018,1981,0,0,0,0,0,0
313018,1982,0,0,0,0,0,0
313018,1983,0,0,0,0,1,0
313018,1984,0,0,0,0,0,0
313018,1985,0,0,0,0,0,0
313018,1986,0,0,0,0,0,0
313018,1987,0,0,0,0,0,0
313018,1988,0,0,0,0,1,0
313018,1989,0,0,0,0,0,0
313018,1990,0,0,0,0,0,0
313018,1991,0,0,0,0,0,0
313018,1992,0,0,0,0,0,0
313018,1993,0,0,0,0,1,0
313018,1994,0,0,0,0,0,0
313018,1995,0,0,0,0,0,0
313018,1996,0,0,0,0,0,0
313018,1997,0,0,0,0,0,0
313018,1998,0,0,0,0,1,0
313018,1999,0,0,0,0,0,0
313018,2000,0,0,0,0,0,0
313018,2001,0,0,0,0,0,0
313019,2003,0,0,0,0,0,0
313019,2004,0,0,0,0,0,0
313019,2005,0,0,0,0,0,0
313019,2006,0,0,0,0,0,0
313019,2007,0,0,0,0,0,0
313019,2008,0,1,0,0,1,0
313019,2009,0,1,0,0,1,0
313019,2010,0,0,0,0,1,0
313019,2011,0,0,0,0,1,0
313019,2012,0,1,0,0,0,0
313019,2013,0,0,0,0,1,0
313019,2014,0,0,0,0,0,0
313019,2015,0,0,0,0,1,0
313019,2016,0,0,0,0,1,0
313020,2009,0,0,0,0,0,0
313020,2010,0,0,0,0,1,0
313020,2011,0,0,0,0,0,0
313020,2012,0,0,0,0,0,0
313020,2013,0,1,1,0,1,0
313020,2014,0,1,0,0,1,0
313020,2015,1,1,1,0,1,0
313020,2016,0,1,1,0,1,0
313020,2017,1,1,0,0,0,0
313020,2018,1,1,1,0,1,0
313020,2019,0,1,1,0,1,0
313020,2020,1,1,1,0,1,0
313021,2019,0,1,0,0,0,0
313021,2020,0,1,0,0,0,0
313022,2017,0,0,0,0,0,0
313022,2018,0,1,0,0,0,0
313022,2019,1,1,1,0,0,0
313022,2020,0,1,0,0,0,0
315001,1979,0,1,0,0,0,0
315002,2003,0,0,0,0,0,0
315002,2004,0,0,0,0,0,0
315002,2005,1,1,0,0,0,0
315002,2006,0,0,0,0,0,0
315002,2007,0,0,0,0,0,0
315002,2008,0,0,0,0,0,0
315002,2009,0,0,0,0,0,0
315002,2010,0,0,0,0,0,0
315002,2011,0,0,0,0,0,0
315002,2012,0,0,0,0,0,0
315002,2013,0,0,0,0,0,0
315002,2014,0,0,0,0,0,0
315002,2015,0,0,0,0,0,0
315002,2016,0,0,0,0,0,0
315002,2017,0,0,0,0,0,0
315002,2018,0,0,0,0,0,0
315002,2019,0,0,0,0,0,0
315002,2020,0,0,0,0,0,0
315003,1960,0,0,0,0,0,0
315003,1961,0,0,0,0,0,0
315003,1962,0,0,0,0,0,0
315003,1963,0,0,0,0,0,0
315003,1964,0,0,0,0,0,0
315003,1965,0,0,0,0,0,0
315003,1966,0,0,0,0,0,0
315003,1967,0,0,0,0,0,0
315003,1968,0,0,0,0,0,0
315003,1969,0,0,0,0,0,0
315003,1970,0,0,0,0,0,0
315003,1971,0,0,0,0,0,0
315003,1972,0,0,0,0,0,0
315003,1973,0,0,0,0,0,0
315003,1974,0,0,0,0,0,0
315003,1975,0,0,0,0,0,0
315003,1976,0,0,0,0,0,0
315003,1977,0,0,0,0,0,0
315003,1978,0,0,0,0,0,0
315003,1979,0,0,0,0,0,0
315003,1980,0,0,0,0,0,0
315003,1981,0,0,0,0,0,0
315003,1982,0,0,0,0,0,0
315003,1983,0,0,0,0,0,0
315003,1984,0,0,0,0,0,0
315003,1985,0,0,0,0,0,0
315003,1986,0,0,0,0,0,0
315003,1987,0,0,0,0,0,0
315003,1988,0,0,0,0,0,0
315003,1989,0,0,0,0,0,0
315003,1990,0,0,0,0,0,0
315003,1991,0,0,0,0,0,0
315003,1992,0,0,0,0,0,0
315003,1993,0,0,0,0,0,0
315003,1994,0,0,0,0,0,0
315003,1995,0,0,0,0,0,0
315003,1996,0,0,0,0,0,0
315003,1997,0,0,0,0,0,0
315003,1998,0,0,0,0,0,0
315003,1999,0,0,0,0,0,0
315003,2000,0,0,0,0,0,0
315003,2001,0,0,0,0,0,0
315003,2002,0,0,0,0,0,0
315003,2003,0,0,0,0,0,0
315003,2004,0,0,0,0,0,0
315003,2005,0,0,0,0,0,0
315003,2006,0,0,0,0,0,0
315003,2007,0,0,0,0,0,0
315003,2008,0,0,0,0,0,0
315003,2009,0,0,0,0,0,0
315003,2010,0,0,0,0,0,0
315003,2011,0,0,0,0,0,0
315003,2012,0,0,0,0,0,0
315003,2013,0,0,0,0,0,0
315003,2014,0,0,0,0,0,0
315003,2015,0,0,0,0,0,0
315003,2016,0,0,0,0,0,0
315003,2017,0,0,0,0,0,0
315003,2018,0,0,0,0,0,0
315003,2019,0,0,0,0,0,0
315003,2020,0,0,0,0,0,0
315004,1980,0,0,0,0,0,0
315005,1969,0,0,0,0,0,0
315005,1970,0,0,0,0,0,0
315005,1971,0,0,0,0,0,0
315005,1972,0,0,0,0,0,0
315005,1973,0,0,0,0,0,0
315005,1974,0,0,0,0,0,0
315005,1975,0,0,0,0,0,0
315005,1976,0,0,0,0,0,0
315005,1977,0,0,0,0,0,0
315005,1978,0,0,0,0,0,0
315005,1979,0,0,0,0,0,0
315005,1980,0,0,0,0,0,0
315005,1981,0,0,0,0,0,0
315005,1982,0,0,0,0,0,0
315005,1983,0,0,0,0,0,0
315005,1984,0,0,0,0,0,0
315005,1985,0,0,0,0,0,0
315005,1986,0,0,0,0,0,0
315005,1987,0,0,0,0,0,0
315005,1988,0,0,0,0,0,0
315005,1989,0,0,0,0,0,0
315005,1990,0,1,0,0,0,0
315005,1991,0,0,0,0,0,0
315005,1992,0,0,0,0,0,0
315005,1993,0,0,0,0,0,0
315005,1994,0,0,0,0,0,0
315005,1995,0,0,0,0,0,0
315005,1996,0,0,0,0,0,0
315005,1997,0,0,0,0,0,0
315005,1998,0,0,0,0,0,0
315005,1999,0,0,0,0,0,0
315005,2000,0,0,0,0,0,0
315005,2001,0,0,0,0,0,0
315005,2002,0,0,0,0,0,0
315005,2003,0,0,0,0,0,0
315005,2004,0,0,0,0,0,0
315005,2005,0,0,0,0,0,0
315005,2006,0,0,0,0,0,0
315005,2007,0,0,0,0,0,0
315005,2008,0,0,0,0,0,0
315005,2009,0,0,0,0,0,0
315005,2010,0,0,0,0,0,0
315005,2011,0,0,0,0,0,0
315005,2012,0,0,0,0,0,0
315005,2013,0,0,0,0,0,0
315005,2014,0,0,0,0,0,0
315005,2015,0,0,0,0,0,0
315005,2016,0,0,0,0,0,0
315005,2017,0,0,0,0,0,0
315005,2018,0,0,0,0,0,0
315005,2019,0,0,0,0,0,0
315005,2020,0,0,0,0,0,0
316001,1995,0,0,0,0,0,0
316001,1996,0,0,0,0,0,0
316001,1997,0,0,0,0,0,0
316001,1998,0,0,0,0,0,0
316001,1999,0,0,0,0,0,0
316001,2000,0,0,0,0,0,0
316001,2001,0,0,0,0,0,0
316001,2002,0,0,0,0,0,0
316001,2003,0,0,0,0,0,0
316001,2004,0,0,0,0,0,0
316001,2005,0,0,0,0,0,0
316001,2006,0,0,0,0,0,0
316001,2007,0,0,0,0,0,0
316001,2008,0,0,0,0,0,0
316001,2009,0,0,0,0,0,0
316001,2010,0,0,0,0,0,0
316001,2011,0,0,0,0,0,0
316001,2012,0,0,0,0,0,0
316001,2013,0,0,0,0,0,0
316001,2014,0,0,0,0,0,0
